source_file,run_name,model,model_label,seed,epochs,batch_size,lr,lambda_concept,side_dropout,early_stopping_patience,epochs_trained,best_val_loss,checkpoint_path,accuracy,auroc_ovr,macro_concept_accuracy,macro_concept_f1
baseline_seed42_epochs10_bs64_lr0_001.json,baseline_seed42_epochs10_bs64_lr0_001,baseline,Baseline,42,10,64,0.001,,,3,10,0.23294460486869017,/Users/valbu/Desktop/Master/IV semicuatri/Deep Learning/Project/outputs/checkpoints/baseline_seed42_epochs10_bs64_lr0_001.pt,0.9092,0.9943823555555555,,
concept_seed42_epochs10_bs64_lr0_001.json,concept_seed42_epochs10_bs64_lr0_001,concept,Concept predictor,42,10,64,0.001,,,3,10,0.043602217867970465,/Users/valbu/Desktop/Master/IV semicuatri/Deep Learning/Project/outputs/checkpoints/concept_seed42_epochs10_bs64_lr0_001.pt,,,0.9818374999999999,0.9568257952731716
cbm_independent_seed42_epochs1_bs256_lr0_001.json,cbm_independent_seed42_epochs1_bs256_lr0_001,cbm_independent,Independent CBM,42,1,256,0.001,,,3,1,0.07771838907400767,/Users/valbu/Desktop/Master/IV semicuatri/Deep Learning/Project/outputs/checkpoints/cbm_independent_seed42_epochs1_bs256_lr0_001.pt,0.7055,0.9661455444444444,0.9680875,0.925865348085146
cbm_joint_seed42_epochs1_bs512_lr0_001_lambda1_0.json,cbm_joint_seed42_epochs1_bs512_lr0_001_lambda1_0,cbm_joint,Joint CBM,42,1,512,0.001,1.0,,3,1,1.9096725012461344,/Users/valbu/Desktop/Master/IV semicuatri/Deep Learning/Project/outputs/checkpoints/cbm_joint_seed42_epochs1_bs512_lr0_001_lambda1_0.pt,0.3632,0.9288538833333332,0.9482124999999999,0.8914199738195654
hybrid_seed42_epochs1_bs512_lr0_001_lambda1_0_side0_3.json,hybrid_seed42_epochs1_bs512_lr0_001_lambda1_0_side0_3,hybrid,Hybrid CBM,42,1,512,0.001,1.0,0.3,3,1,0.509958523273468,/Users/valbu/Desktop/Master/IV semicuatri/Deep Learning/Project/outputs/checkpoints/hybrid_seed42_epochs1_bs512_lr0_001_lambda1_0_side0_3.pt,0.85,0.985087988888889,0.9618125000000001,0.9117716280761003
